STAID, SOUID,    DATE,   TX, Q_TX
   417,120091,20100110,   40,    0
   417,120091,20100111,  113,    0
   417,120091,20100112,  126,    0
   417,120091,20100113,  126,    0
   417,120091,20100114,  128,    0
   417,120091,20100115,  120,    0
   417,120091,20100116,  162,    0
   417,120091,20100117,  150,    0
   417,120091,20100118,  205,    0
   417,120091,20100119,  160,    0
   417,120091,20100120,  128,    0
   417,120091,20100121,  126,    0
   417,120091,20100122,  155,    0
   417,120091,20100123,  116,    0
   417,120091,20100124,  132,    0
   417,120091,20100125,  124,    0
   417,120091,20100126,   90,    0
   417,120091,20100127,   58,    0
   417,120091,20100128,  120,    0
   417,120091,20100129,  110,    0
   417,120091,20100130,  105,    0
   417,120091,20100131,   94,    0
   417,120091,20100201,  130,    0
   417,120091,20100202,  133,    0
   417,120091,20100203,  136,    0
   417,120091,20100204,  130,    0
   417,120091,20100205,  144,    0
   417,120091,20100206,  153,    0
   417,120091,20100207,  177,    0
   417,120091,20100208,  128,    0
   417,120091,20100209,   98,    0
   417,120091,20100210,   85,    0
   417,120091,20100211,  112,    0
   417,120091,20100212,   48,    0
   417,120091,20100213,   80,    0
   417,120091,20100214,  106,    0
   417,120091,20100215,  108,    0
   417,120091,20100216,  145,    0
   417,120091,20100217,  126,    0
   417,120091,20100218,  108,    0
   417,120091,20100219,  102,    0
   417,120091,20100220,  106,    0
   417,120091,20100221,  154,    0
   417,120091,20100222,  168,    0
   417,120091,20100223,  164,    0
   417,120091,20100224,  166,    0
   417,120091,20100225,  174,    0
   417,120091,20100226,  156,    0
   417,120091,20100227,  257,    0
   417,120091,20100228,  156,    0
   417,120091,20100301,  145,    0
   417,120091,20100302,  140,    0
   417,120091,20100303,  130,    0
   417,120091,20100304,  142,    0
   417,120091,20100305,  160,    0
   417,120091,20100306,  123,    0
   417,120091,20100307,  126,    0
   417,120091,20100308,  105,    0
   417,120091,20100309,  110,    0
   417,120091,20100310,  125,    0
   417,120091,20100311,  136,    0
   417,120091,20100312,  130,    0
   417,120091,20100313,  110,    0
   417,120091,20100314,  116,    0
   417,120091,20100315,  154,    0
   417,120091,20100316,  195,    0
   417,120091,20100317,  205,    0
   417,120091,20100318,  232,    0
   417,120091,20100319,  231,    0
   417,120091,20100320,  202,    0
   417,120091,20100321,  130,    0
   417,120091,20100322,  202,    0
   417,120091,20100323,  200,    0
   417,120091,20100324,  178,    0
   417,120091,20100325,  165,    0
   417,120091,20100326,  164,    0
   417,120091,20100327,  200,    0
   417,120091,20100328,  226,    0
   417,120091,20100329,  163,    0
   417,120091,20100330,  146,    0
   417,120091,20100331,  164,    0
   417,120091,20100401,  170,    0
   417,120091,20100402,  194,    0
   417,120091,20100403,  199,    0
   417,120091,20100404,  194,    0
   417,120091,20100405,  177,    0
   417,120091,20100406,  215,    0
   417,120091,20100407,  228,    0
   417,120091,20100408,  205,    0
   417,120091,20100409,  190,    0
   417,120091,20100410,  202,    0
   417,120091,20100411,  200,    0
   417,120091,20100412,  200,    0
   417,120091,20100413,  196,    0
   417,120091,20100414,  205,    0
   417,120091,20100415,  200,    0
   417,120091,20100416,  195,    0
   417,120091,20100417,  152,    0
   417,120091,20100418,  168,    0
   417,120091,20100419,  212,    0
   417,120091,20100420,  231,    0
   417,120091,20100421,  230,    0
   417,120091,20100422,  189,    0
   417,120091,20100423,  216,    0
   417,120091,20100424,  250,    0
   417,120091,20100425,  242,    0
   417,120091,20100426,  260,    0
   417,120091,20100427,  286,    0
   417,120091,20100428,  285,    0
   417,120091,20100429,  284,    0
   417,120091,20100430,  290,    0
   417,120091,20100501,  244,    0
   417,120091,20100502,  255,    0
   417,120091,20100503,  193,    0
   417,120091,20100504,  151,    0
   417,120091,20100505,  193,    0
   417,120091,20100506,  200,    0
   417,120091,20100507,  205,    0
   417,120091,20100508,  242,    0
   417,120091,20100509,  204,    0
   417,120091,20100510,  188,    0
   417,120091,20100511,  192,    0
   417,120091,20100512,  164,    0
   417,120091,20100513,  172,    0
   417,120091,20100514,  170,    0
   417,120091,20100515,  182,    0
   417,120091,20100516,  240,    0
   417,120091,20100517,  270,    0
   417,120091,20100518,  280,    0
   417,120091,20100519,  305,    0
   417,120091,20100520,  283,    0
   417,120091,20100521,  298,    0
   417,120091,20100522,  284,    0
   417,120091,20100523,  272,    0
   417,120091,20100524,  284,    0
   417,120091,20100525,  274,    0
   417,120091,20100526,  290,    0
   417,120091,20100527,  268,    0
   417,120091,20100528,  236,    0
   417,120091,20100529,  267,    0
   417,120091,20100530,  306,    0
   417,120091,20100531,  334,    0
   417,120091,20100601,  352,    0
   417,120091,20100602,  346,    0
   417,120091,20100603,  322,    0
   417,120091,20100604,  340,    0
   417,120091,20100605,  340,    0
   417,120091,20100606,  316,    0
   417,120091,20100607,  312,    0
   417,120091,20100608,  295,    0
   417,120091,20100609,  218,    0
   417,120091,20100610,  212,    0
   417,120091,20100611,  214,    0
   417,120091,20100612,  220,    0
   417,120091,20100613,  190,    0
   417,120091,20100614,  226,    0
   417,120091,20100615,  254,    0
   417,120091,20100616,  245,    0
   417,120091,20100617,  268,    0
   417,120091,20100618,  267,    0
   417,120091,20100619,  264,    0
   417,120091,20100620,  278,    0
   417,120091,20100621,  283,    0
   417,120091,20100622,  301,    0
   417,120091,20100623,  322,    0
   417,120091,20100624,  342,    0
   417,120091,20100625,  316,    0
   417,120091,20100626,  320,    0
   417,120091,20100627,  315,    0
   417,120091,20100628,  320,    0
   417,120091,20100629,  324,    0
   417,120091,20100630,  344,    0
   417,120091,20100701,  353,    0
   417,120091,20100702,  350,    0
   417,120091,20100703,  290,    0
   417,120091,20100704,  376,    0
   417,120091,20100705,  361,    0
   417,120091,20100706,  352,    0
   417,120091,20100707,  362,    0
   417,120091,20100708,  405,    0
   417,120091,20100709,  376,    0
   417,120091,20100710,  373,    0
   417,120091,20100711,  366,    0
   417,120091,20100712,  356,    0
   417,120091,20100713,  350,    0
   417,120091,20100714,  340,    0
   417,120091,20100715,  360,    0
   417,120091,20100716,  354,    0
   417,120091,20100717,  367,    0
   417,120091,20100718,  374,    0
   417,120091,20100719,  365,    0
   417,120091,20100720,  350,    0
   417,120091,20100721,  334,    0
   417,120091,20100722,  340,    0
   417,120091,20100723,  354,    0
   417,120091,20100724,  325,    0
   417,120091,20100725,  362,    0
   417,120091,20100726,  356,    0
   417,120091,20100727,  344,    0
   417,120091,20100728,  351,    0
   417,120091,20100729,  365,    0
   417,120091,20100730,  366,    0
   417,120091,20100731,  350,    0
   417,120091,20100801,  366,    0
   417,120091,20100802,  356,    0
   417,120091,20100803,  352,    0
   417,120091,20100804,  347,    0
   417,120091,20100805,  366,    0
   417,120091,20100806,  354,    0
   417,120091,20100807,  354,    0
   417,120091,20100808,  343,    0
   417,120091,20100809,  372,    0
   417,120091,20100810,  370,    0
   417,120091,20100811,  375,    0
   417,120091,20100812,  366,    0
   417,120091,20100813,  313,    0
   417,120091,20100814,  313,    0
   417,120091,20100815,  330,    0
   417,120091,20100816,  310,    0
   417,120091,20100817,  280,    0
   417,120091,20100818,  288,    0
   417,120091,20100819,  280,    0
   417,120091,20100820,  331,    0
   417,120091,20100821,  346,    0
   417,120091,20100822,  368,    0
   417,120091,20100823,  356,    0
   417,120091,20100824,  350,    0
   417,120091,20100825,  374,    0
   417,120091,20100826,  400,    0
   417,120091,20100827,  402,    0
   417,120091,20100828,  386,    0
   417,120091,20100829,  378,    0
   417,120091,20100830,  356,    0
   417,120091,20100831,  325,    0
   417,120091,20100901,  308,    0
   417,120091,20100902,  299,    0
   417,120091,20100903,  304,    0
   417,120091,20100904,  320,    0
   417,120091,20100905,  344,    0
   417,120091,20100906,  334,    0
   417,120091,20100907,  255,    0
   417,120091,20100908,  257,    0
   417,120091,20100909,  300,    0
   417,120091,20100910,  306,    0
   417,120091,20100911,  310,    0
   417,120091,20100912,  322,    0
   417,120091,20100913,  325,    0
   417,120091,20100914,  354,    0
   417,120091,20100915,  342,    0
   417,120091,20100916,  274,    0
   417,120091,20100917,  206,    0
   417,120091,20100918,  260,    0
   417,120091,20100919,  294,    0
   417,120091,20100920,  260,    0
   417,120091,20100921,  280,    0
   417,120091,20100922,  292,    0
   417,120091,20100923,  248,    0
   417,120091,20100924,  254,    0
   417,120091,20100925,  254,    0
   417,120091,20100926,  246,    0
   417,120091,20100927,  246,    0
   417,120091,20100928,  254,    0
   417,120091,20100929,  270,    0
   417,120091,20100930,  283,    0
   417,120091,20101001,  284,    0
   417,120091,20101002,  305,    0
   417,120091,20101003,  240,    0
   417,120091,20101004,  204,    0
   417,120091,20101005,  248,    0
   417,120091,20101006,  280,    0
   417,120091,20101007,  254,    0
   417,120091,20101008,  280,    0
   417,120091,20101009,  232,    0
   417,120091,20101010,  166,    0
   417,120091,20101011,  200,    0
   417,120091,20101012,  195,    0
   417,120091,20101013,  225,    0
   417,120091,20101014,  222,    0
   417,120091,20101015,  218,    0
   417,120091,20101016,  220,    0
   417,120091,20101017,  202,    0
   417,120091,20101018,  223,    0
   417,120091,20101019,  220,    0
   417,120091,20101020,  228,    0
   417,120091,20101021,  213,    0
   417,120091,20101022,  214,    0
   417,120091,20101023,  190,    0
   417,120091,20101024,  217,    0
   417,120091,20101025,  220,    0
   417,120091,20101026,  216,    0
   417,120091,20101027,  234,    0
   417,120091,20101028,  226,    0
   417,120091,20101029,  251,    0
   417,120091,20101030,  152,    0
   417,120091,20101031,  158,    0
   417,120091,20101101,  154,    0
   417,120091,20101102,  184,    0
   417,120091,20101103,  212,    0
   417,120091,20101104,  229,    0
   417,120091,20101105,  212,    0
   417,120091,20101106,  196,    0
   417,120091,20101107,  172,    0
   417,120091,20101108,  132,    0
   417,120091,20101109,  140,    0
   417,120091,20101110,  130,    0
   417,120091,20101111,  154,    0
   417,120091,20101112,  194,    0
   417,120091,20101113,  196,    0
   417,120091,20101114,  152,    0
   417,120091,20101115,  123,    0
   417,120091,20101116,  150,    0
   417,120091,20101117,  110,    0
   417,120091,20101118,  130,    0
   417,120091,20101119,  150,    0
   417,120091,20101120,  160,    0
   417,120091,20101121,   90,    0
   417,120091,20101122,  110,    0
   417,120091,20101123,  110,    0
   417,120091,20101124,  154,    0
   417,120091,20101125,  158,    0
   417,120091,20101126,  134,    0
   417,120091,20101127,   94,    0
   417,120091,20101128,  100,    0
   417,120091,20101129,  116,    0
   417,120091,20101130,  114,    0
   417,120091,20101201,  120,    0
   417,120091,20101202,   95,    0
   417,120091,20101203,   79,    0
   417,120091,20101204,  110,    0
   417,120091,20101205,  174,    0
   417,120091,20101206,  195,    0
   417,120091,20101207,  200,    0
   417,120091,20101208,  200,    0
   417,120091,20101209,  248,    0
   417,120091,20101210,  206,    0
   417,120091,20101211,  190,    0
   417,120091,20101212,  170,    0
   417,120091,20101213,  140,    0
   417,120091,20101214,  165,    0
   417,120091,20101215,  120,    0
   417,120091,20101216,   94,    0
   417,120091,20101217,  106,    0
   417,120091,20101218,  140,    0
   417,120091,20101219,  140,    0
   417,120091,20101220,  138,    0
   417,120091,20101221,  140,    0
   417,120091,20101222,  128,    0
   417,120091,20101223,  102,    0
   417,120091,20101224,   76,    0
   417,120091,20101225,   90,    0
   417,120091,20101226,  130,    0
   417,120091,20101227,  124,    0
   417,120091,20101228,  128,    0
   417,120091,20101229,  165,    0
   417,120091,20101230,  140,    0
   417,120091,20101231,  140,    0
   417,120091,20110101,  115,    0
   417,120091,20110102,  130,    0
   417,120091,20110103,  128,    0
   417,120091,20110104,  142,    0
   417,120091,20110105,  160,    0
   417,120091,20110106,  172,    0
   417,120091,20110107,  154,    0
   417,120091,20110108,  181,    0
   417,120091,20110109,  120,    0
   417,120091,20110110,  105,    0
   417,120091,20110111,  123,    0
   417,120091,20110112,  164,    0
   417,120091,20110113,  169,    0
   417,120091,20110114,  190,    0
   417,120091,20110115,  190,    0
   417,120091,20110116,  170,    0
   417,120091,20110117,  161,    0
   417,120091,20110118,  150,    0
   417,120091,20110119,  130,    0
   417,120091,20110120,  140,    0
   417,120091,20110121,  140,    0
   417,120091,20110122,   88,    0
   417,120091,20110123,   42,    0
   417,120091,20110124,  102,    0
   417,120091,20110125,  114,    0
   417,120091,20110126,   83,    0
   417,120091,20110127,  106,    0
   417,120091,20110128,   88,    0
   417,120091,20110129,   90,    0
   417,120091,20110130,   98,    0
   417,120091,20110131,   92,    0
   417,120091,20110201,-9999,    9
   417,120091,20110202,-9999,    9
   417,120091,20110203,-9999,    9
   417,120091,20110204,-9999,    9
   417,120091,20110205,-9999,    9
   417,120091,20110206,-9999,    9
   417,120091,20110207,-9999,    9
   417,120091,20110208,-9999,    9
   417,120091,20110209,-9999,    9
   417,120091,20110210,-9999,    9
   417,120091,20110211,-9999,    9
   417,120091,20110212,-9999,    9
   417,120091,20110213,-9999,    9
   417,120091,20110214,-9999,    9
   417,120091,20110215,-9999,    9
   417,120091,20110216,-9999,    9
   417,120091,20110217,-9999,    9
   417,120091,20110218,-9999,    9
   417,120091,20110219,-9999,    9
   417,120091,20110220,-9999,    9
   417,120091,20110221,-9999,    9
   417,120091,20110222,-9999,    9
   417,120091,20110223,-9999,    9
   417,120091,20110224,-9999,    9
   417,120091,20110225,-9999,    9
   417,120091,20110226,-9999,    9
   417,120091,20110227,-9999,    9
   417,120091,20110228,-9999,    9
   417,120091,20110301,-9999,    9
   417,120091,20110302,-9999,    9
   417,120091,20110303,-9999,    9
   417,120091,20110304,-9999,    9
   417,120091,20110305,-9999,    9
   417,120091,20110306,-9999,    9
   417,120091,20110307,-9999,    9
   417,120091,20110308,-9999,    9
   417,120091,20110309,-9999,    9
   417,120091,20110310,-9999,    9
   417,120091,20110311,-9999,    9
   417,120091,20110312,-9999,    9
   417,120091,20110313,-9999,    9
   417,120091,20110314,-9999,    9
   417,120091,20110315,-9999,    9
   417,120091,20110316,-9999,    9
   417,120091,20110317,-9999,    9
   417,120091,20110318,-9999,    9
   417,120091,20110319,-9999,    9
   417,120091,20110320,-9999,    9
   417,120091,20110321,-9999,    9
   417,120091,20110322,-9999,    9
   417,120091,20110323,-9999,    9
   417,120091,20110324,-9999,    9
   417,120091,20110325,-9999,    9
   417,120091,20110326,-9999,    9
   417,120091,20110327,-9999,    9
   417,120091,20110328,-9999,    9
   417,120091,20110329,-9999,    9
   417,120091,20110330,-9999,    9
   417,120091,20110331,-9999,    9
   417,120091,20110401,-9999,    9
   417,120091,20110402,-9999,    9
   417,120091,20110403,-9999,    9
   417,120091,20110404,-9999,    9
   417,120091,20110405,-9999,    9
   417,120091,20110406,-9999,    9
   417,120091,20110407,-9999,    9
   417,120091,20110408,-9999,    9
   417,120091,20110409,-9999,    9
   417,120091,20110410,-9999,    9
   417,120091,20110411,-9999,    9
   417,120091,20110412,-9999,    9
   417,120091,20110413,-9999,    9
   417,120091,20110414,-9999,    9
   417,120091,20110415,-9999,    9
   417,120091,20110416,-9999,    9
   417,120091,20110417,-9999,    9
   417,120091,20110418,-9999,    9
   417,120091,20110419,-9999,    9
   417,120091,20110420,-9999,    9
   417,120091,20110421,-9999,    9
   417,120091,20110422,-9999,    9
   417,120091,20110423,-9999,    9
   417,120091,20110424,-9999,    9
   417,120091,20110425,-9999,    9
   417,120091,20110426,-9999,    9
   417,120091,20110427,-9999,    9
   417,120091,20110428,-9999,    9
   417,120091,20110429,-9999,    9
   417,120091,20110430,-9999,    9
   417,120091,20110501,-9999,    9
   417,120091,20110502,-9999,    9
   417,120091,20110503,-9999,    9
   417,120091,20110504,-9999,    9
   417,120091,20110505,-9999,    9
   417,120091,20110506,-9999,    9
   417,120091,20110507,-9999,    9
   417,120091,20110508,-9999,    9
   417,120091,20110509,-9999,    9
   417,120091,20110510,-9999,    9
   417,120091,20110511,-9999,    9
   417,120091,20110512,-9999,    9
   417,120091,20110513,-9999,    9
   417,120091,20110514,-9999,    9
   417,120091,20110515,-9999,    9
   417,120091,20110516,-9999,    9
   417,120091,20110517,-9999,    9
   417,120091,20110518,-9999,    9
   417,120091,20110519,-9999,    9
   417,120091,20110520,-9999,    9
   417,120091,20110521,-9999,    9
   417,120091,20110522,-9999,    9
   417,120091,20110523,-9999,    9
   417,120091,20110524,-9999,    9
   417,120091,20110525,-9999,    9
   417,120091,20110526,-9999,    9
   417,120091,20110527,-9999,    9
   417,120091,20110528,-9999,    9
   417,120091,20110529,-9999,    9
   417,120091,20110530,-9999,    9
   417,120091,20110531,-9999,    9
   417,120091,20110601,-9999,    9
   417,120091,20110602,-9999,    9
   417,120091,20110603,-9999,    9
   417,120091,20110604,-9999,    9
   417,120091,20110605,-9999,    9
   417,120091,20110606,-9999,    9
   417,120091,20110607,-9999,    9
   417,120091,20110608,-9999,    9
   417,120091,20110609,-9999,    9
   417,120091,20110610,-9999,    9
   417,120091,20110611,-9999,    9
   417,120091,20110612,-9999,    9
   417,120091,20110613,-9999,    9
   417,120091,20110614,-9999,    9
   417,120091,20110615,-9999,    9
   417,120091,20110616,-9999,    9
   417,120091,20110617,-9999,    9
   417,120091,20110618,-9999,    9
   417,120091,20110619,-9999,    9
   417,120091,20110620,-9999,    9
   417,120091,20110621,-9999,    9
   417,120091,20110622,-9999,    9
   417,120091,20110623,-9999,    9
   417,120091,20110624,-9999,    9
   417,120091,20110625,-9999,    9
   417,120091,20110626,-9999,    9
   417,120091,20110627,-9999,    9
   417,120091,20110628,-9999,    9
   417,120091,20110629,-9999,    9
   417,120091,20110630,-9999,    9
   417,120091,20110701,-9999,    9
   417,120091,20110702,-9999,    9
   417,120091,20110703,-9999,    9
   417,120091,20110704,-9999,    9
   417,120091,20110705,-9999,    9
   417,120091,20110706,-9999,    9
   417,120091,20110707,-9999,    9
   417,120091,20110708,-9999,    9
   417,120091,20110709,-9999,    9
   417,120091,20110710,-9999,    9
   417,120091,20110711,-9999,    9
   417,120091,20110712,-9999,    9
   417,120091,20110713,-9999,    9
   417,120091,20110714,-9999,    9
   417,120091,20110715,-9999,    9
   417,120091,20110716,-9999,    9
   417,120091,20110717,-9999,    9
   417,120091,20110718,-9999,    9
   417,120091,20110719,-9999,    9
   417,120091,20110720,-9999,    9
   417,120091,20110721,-9999,    9
   417,120091,20110722,-9999,    9
   417,120091,20110723,-9999,    9
   417,120091,20110724,-9999,    9
   417,120091,20110725,-9999,    9
   417,120091,20110726,-9999,    9
   417,120091,20110727,-9999,    9
   417,120091,20110728,-9999,    9
   417,120091,20110729,-9999,    9
   417,120091,20110730,-9999,    9
   417,120091,20110731,-9999,    9
   417,120091,20110801,-9999,    9
   417,120091,20110802,-9999,    9
   417,120091,20110803,-9999,    9
   417,120091,20110804,-9999,    9
   417,120091,20110805,-9999,    9
   417,120091,20110806,-9999,    9
   417,120091,20110807,-9999,    9
   417,120091,20110808,-9999,    9
   417,120091,20110809,-9999,    9
   417,120091,20110810,-9999,    9
   417,120091,20110811,-9999,    9
   417,120091,20110812,-9999,    9
   417,120091,20110813,-9999,    9
   417,120091,20110814,-9999,    9
   417,120091,20110815,-9999,    9
   417,120091,20110816,-9999,    9
   417,120091,20110817,-9999,    9
   417,120091,20110818,-9999,    9
   417,120091,20110819,-9999,    9
   417,120091,20110820,-9999,    9
   417,120091,20110821,-9999,    9
   417,120091,20110822,-9999,    9
   417,120091,20110823,-9999,    9
   417,120091,20110824,-9999,    9
   417,120091,20110825,-9999,    9
   417,120091,20110826,-9999,    9
   417,120091,20110827,-9999,    9
   417,120091,20110828,-9999,    9
   417,120091,20110829,-9999,    9
   417,120091,20110830,-9999,    9
   417,120091,20110831,-9999,    9
   417,120091,20110901,-9999,    9
   417,120091,20110902,-9999,    9
   417,120091,20110903,-9999,    9
   417,120091,20110904,-9999,    9
   417,120091,20110905,-9999,    9
   417,120091,20110906,-9999,    9
   417,120091,20110907,-9999,    9
   417,120091,20110908,-9999,    9
   417,120091,20110909,-9999,    9
   417,120091,20110910,-9999,    9
   417,120091,20110911,-9999,    9
   417,120091,20110912,-9999,    9
   417,120091,20110913,-9999,    9
   417,120091,20110914,-9999,    9
   417,120091,20110915,-9999,    9
   417,120091,20110916,-9999,    9
   417,120091,20110917,-9999,    9
   417,120091,20110918,-9999,    9
   417,120091,20110919,-9999,    9
   417,120091,20110920,-9999,    9
   417,120091,20110921,-9999,    9
   417,120091,20110922,-9999,    9
   417,120091,20110923,-9999,    9
   417,120091,20110924,-9999,    9
   417,120091,20110925,-9999,    9
   417,120091,20110926,-9999,    9
   417,120091,20110927,-9999,    9
   417,120091,20110928,-9999,    9
   417,120091,20110929,-9999,    9
   417,120091,20110930,-9999,    9
   417,120091,20111001,-9999,    9
   417,120091,20111002,-9999,    9
   417,120091,20111003,-9999,    9
   417,120091,20111004,-9999,    9
   417,120091,20111005,-9999,    9
   417,120091,20111006,-9999,    9
   417,120091,20111007,-9999,    9
   417,120091,20111008,-9999,    9
   417,120091,20111009,-9999,    9
   417,120091,20111010,-9999,    9
   417,120091,20111011,-9999,    9
   417,120091,20111012,-9999,    9
   417,120091,20111013,-9999,    9
   417,120091,20111014,-9999,    9
   417,120091,20111015,-9999,    9
   417,120091,20111016,-9999,    9
   417,120091,20111017,-9999,    9
   417,120091,20111018,-9999,    9
   417,120091,20111019,-9999,    9
   417,120091,20111020,-9999,    9
   417,120091,20111021,-9999,    9
   417,120091,20111022,-9999,    9
   417,120091,20111023,-9999,    9
   417,120091,20111024,-9999,    9
   417,120091,20111025,-9999,    9
   417,120091,20111026,-9999,    9
   417,120091,20111027,-9999,    9
   417,120091,20111028,-9999,    9
   417,120091,20111029,-9999,    9
   417,120091,20111030,-9999,    9
   417,120091,20111031,-9999,    9
   417,120091,20111101,-9999,    9
   417,120091,20111102,-9999,    9
   417,120091,20111103,-9999,    9
   417,120091,20111104,-9999,    9
   417,120091,20111105,-9999,    9
   417,120091,20111106,-9999,    9
   417,120091,20111107,-9999,    9
   417,120091,20111108,-9999,    9
   417,120091,20111109,-9999,    9
   417,120091,20111110,-9999,    9
   417,120091,20111111,-9999,    9
   417,120091,20111112,-9999,    9
   417,120091,20111113,-9999,    9
   417,120091,20111114,-9999,    9
   417,120091,20111115,-9999,    9
   417,120091,20111116,-9999,    9
   417,120091,20111117,-9999,    9
   417,120091,20111118,-9999,    9
   417,120091,20111119,-9999,    9
   417,120091,20111120,-9999,    9
   417,120091,20111121,-9999,    9
   417,120091,20111122,-9999,    9
   417,120091,20111123,-9999,    9
   417,120091,20111124,-9999,    9
   417,120091,20111125,-9999,    9
   417,120091,20111126,-9999,    9
   417,120091,20111127,-9999,    9
   417,120091,20111128,-9999,    9
   417,120091,20111129,-9999,    9
   417,120091,20111130,-9999,    9
   417,120091,20111201,-9999,    9
   417,120091,20111202,-9999,    9
   417,120091,20111203,-9999,    9
   417,120091,20111204,-9999,    9
   417,120091,20111205,-9999,    9
   417,120091,20111206,-9999,    9
   417,120091,20111207,-9999,    9
   417,120091,20111208,-9999,    9
   417,120091,20111209,-9999,    9
   417,120091,20111210,-9999,    9
   417,120091,20111211,-9999,    9
   417,120091,20111212,-9999,    9
   417,120091,20111213,-9999,    9
   417,120091,20111214,-9999,    9
   417,120091,20111215,-9999,    9
   417,120091,20111216,-9999,    9
   417,120091,20111217,-9999,    9
   417,120091,20111218,-9999,    9
   417,120091,20111219,-9999,    9
   417,120091,20111220,-9999,    9
   417,120091,20111221,-9999,    9
   417,120091,20111222,-9999,    9
   417,120091,20111223,-9999,    9
   417,120091,20111224,-9999,    9
   417,120091,20111225,-9999,    9
   417,120091,20111226,-9999,    9
   417,120091,20111227,-9999,    9
   417,120091,20111228,-9999,    9
   417,120091,20111229,-9999,    9
   417,120091,20111230,-9999,    9
   417,120091,20111231,-9999,    9
   417,120091,20120101,  166,    0
   417,120091,20120102,  122,    0
   417,120091,20120103,  143,    0
   417,120091,20120104,  175,    0
   417,120091,20120105,  180,    0
   417,120091,20120106,  205,    0
   417,120091,20120107,  166,    0
   417,120091,20120108,  170,    0
   417,120091,20120109,  175,    0
   417,120091,20120110,  147,    0
   417,120091,20120111,  148,    0
   417,120091,20120112,  114,    0
   417,120091,20120113,  156,    0
   417,120091,20120114,  110,    0
   417,120091,20120115,   85,    0
   417,120091,20120116,   58,    0
   417,120091,20120117,  140,    0
   417,120091,20120118,  140,    0
   417,120091,20120119,  123,    0
   417,120091,20120120,  130,    0
   417,120091,20120121,  152,    0
   417,120091,20120122,  160,    0
   417,120091,20120123,  143,    0
   417,120091,20120124,  159,    0
   417,120091,20120125,  153,    0
   417,120091,20120126,  141,    0
   417,120091,20120127,   82,    0
   417,120091,20120128,  120,    0
   417,120091,20120129,  114,    0
   417,120091,20120130,  124,    0
   417,120091,20120131,  135,    0
   417,120091,20120201,  147,    0
   417,120091,20120202,   72,    0
   417,120091,20120203,   38,    0
   417,120091,20120204,   44,    0
   417,120091,20120205,   88,    0
   417,120091,20120206,  134,    0
   417,120091,20120207,  148,    0
   417,120091,20120208,   92,    0
   417,120091,20120209,   98,    0
   417,120091,20120210,  116,    0
   417,120091,20120211,  106,    0
   417,120091,20120212,   74,    0
   417,120091,20120213,   90,    0
   417,120091,20120214,  116,    0
   417,120091,20120215,  116,    0
   417,120091,20120216,  123,    0
   417,120091,20120217,  120,    0
   417,120091,20120218,  146,    0
   417,120091,20120219,  154,    0
   417,120091,20120220,  156,    0
   417,120091,20120221,  156,    0
   417,120091,20120222,  145,    0
   417,120091,20120223,  165,    0
   417,120091,20120224,  174,    0
   417,120091,20120225,  171,    0
   417,120091,20120226,  187,    0
   417,120091,20120227,  212,    0
   417,120091,20120228,  192,    0
   417,120091,20120229,  196,    0
   417,120091,20120301,  200,    0
   417,120091,20120302,  116,    0
   417,120091,20120303,  170,    0
   417,120091,20120304,  183,    0
   417,120091,20120305,  190,    0
   417,120091,20120306,  171,    0
   417,120091,20120307,  166,    0
   417,120091,20120308,  194,    0
   417,120091,20120309,  186,    0
   417,120091,20120310,  152,    0
   417,120091,20120311,  190,    0
   417,120091,20120312,  212,    0
   417,120091,20120313,  222,    0
   417,120091,20120314,  244,    0
   417,120091,20120315,  232,    0
   417,120091,20120316,  202,    0
   417,120091,20120317,  188,    0
   417,120091,20120318,  178,    0
   417,120091,20120319,  182,    0
   417,120091,20120320,  124,    0
   417,120091,20120321,  147,    0
   417,120091,20120322,  191,    0
   417,120091,20120323,  240,    0
   417,120091,20120324,  152,    0
   417,120091,20120325,  194,    0
   417,120091,20120326,  201,    0
   417,120091,20120327,  203,    0
   417,120091,20120328,  216,    0
   417,120091,20120329,  194,    0
   417,120091,20120330,  204,    0
   417,120091,20120331,  205,    0
   417,120091,20120401,  200,    0
   417,120091,20120402,  190,    0
   417,120091,20120403,  145,    0
   417,120091,20120404,  131,    0
   417,120091,20120405,  127,    0
   417,120091,20120406,  131,    0
   417,120091,20120407,  150,    0
   417,120091,20120408,  212,    0
   417,120091,20120409,  270,    0
   417,120091,20120410,  184,    0
   417,120091,20120411,  190,    0
   417,120091,20120412,  150,    0
   417,120091,20120413,  140,    0
   417,120091,20120414,  114,    0
   417,120091,20120415,   85,    0
   417,120091,20120416,  130,    0
   417,120091,20120417,  186,    0
   417,120091,20120418,  153,    0
   417,120091,20120419,  110,    0
   417,120091,20120420,  175,    0
   417,120091,20120421,  201,    0
   417,120091,20120422,  214,    0
   417,120091,20120423,  205,    0
   417,120091,20120424,  210,    0
   417,120091,20120425,  250,    0
   417,120091,20120426,  264,    0
   417,120091,20120427,  246,    0
   417,120091,20120428,  140,    0
   417,120091,20120429,  100,    0
   417,120091,20120430,  125,    0
   417,120091,20120501,  182,    0
   417,120091,20120502,  196,    0
   417,120091,20120503,  203,    0
   417,120091,20120504,  180,    0
   417,120091,20120505,  155,    0
   417,120091,20120506,  194,    0
   417,120091,20120507,  236,    0
   417,120091,20120508,  254,    0
   417,120091,20120509,  299,    0
   417,120091,20120510,  314,    0
